# Time-averaged data for fix fixflux1
# TimeStep v_tempt1v v_tempt2v f_fix1 f_fix2 v_Jz1 v_Jzk1 v_Jzp1 v_Jzb1 v_Jza1 v_Jzd1 v_Jzi1 v_Jzks1
14930000 238.844 195.185 -272.439 225.151 -6.26625e-09 -4.6319e-09 -1.06947e-09 -2.23549e-09 -2.65876e-09 -1.42156e-09 -1.44194e-09 -1.43858e-09
14940000 240.917 194.77 -284.464 232.17 1.43396e-08 1.70012e-08 7.86018e-09 9.57277e-10 7.53991e-09 6.61419e-09 6.50071e-09 6.42677e-09
14950000 239.261 191.806 -265.401 235.665 5.76858e-09 4.34405e-09 1.53433e-09 5.84e-10 2.61685e-09 1.60181e-09 1.27828e-09 1.23815e-09
14960000 238.162 190.672 -244.239 221.27 -9.50402e-09 -1.03118e-08 -5.20466e-09 -1.30137e-09 -3.54862e-09 -3.86603e-09 -3.71904e-09 -3.68951e-09
14970000 243.537 198.018 -268.815 230.127 -3.32095e-09 -2.38578e-09 1.15459e-09 -1.54724e-09 -3.1726e-09 -8.37649e-10 -8.47916e-10 -8.63129e-10
14980000 239.828 198.229 -292.662 233.727 1.06382e-08 1.1441e-08 4.96884e-09 1.55646e-09 5.90217e-09 5.15132e-09 4.7156e-09 4.61946e-09
14990000 237.401 196.975 -259.598 232.622 1.37322e-09 3.15374e-10 -9.835e-10 1.37309e-09 1.51847e-09 2.44207e-10 2.46789e-10 2.68243e-10
15000000 246.862 198.255 -253.873 220.894 -1.75915e-09 2.30032e-09 2.60066e-09 -2.7118e-09 -1.94983e-09 3.99433e-10 5.57252e-10 5.91038e-10
15010000 244.406 199.017 -250.663 218.903 1.43131e-09 -1.50435e-09 7.76241e-10 3.46693e-10 6.61594e-10 -1.0785e-10 -2.69299e-10 -3.05656e-10
15020000 241.989 193.626 -277.359 228.622 -4.28562e-09 -6.2229e-09 -4.18725e-09 2.11304e-10 -9.91796e-10 -2.21426e-09 -2.28559e-09 -2.28098e-09
15030000 239.232 201.523 -276.527 221.922 1.25736e-08 1.20846e-08 5.88986e-09 3.61212e-09 4.61846e-09 4.75022e-09 4.6306e-09 4.60245e-09
15040000 238.406 197.899 -265.463 228.715 -2.92401e-09 -7.81068e-09 -2.62271e-09 1.03024e-09 -2.06198e-09 -3.23637e-09 -2.99443e-09 -2.95438e-09
15050000 235.935 196.153 -250.422 232.019 9.17487e-10 2.92499e-09 -1.65382e-10 -1.74964e-11 6.04789e-10 6.51724e-10 7.3562e-10 7.63351e-10
15060000 239.157 195.091 -254.816 237.596 1.75007e-09 9.79485e-10 2.71346e-09 3.08642e-10 7.01859e-11 7.68901e-10 7.85909e-10 7.75301e-10
15070000 235.638 193.157 -239.162 218.329 1.63572e-09 4.47528e-09 2.53388e-09 -1.02823e-09 1.47655e-09 1.66656e-09 1.83095e-09 1.86385e-09
15080000 236.685 197.274 -270.278 231.387 -6.88466e-09 -7.79099e-09 -3.67616e-09 -8.15427e-10 -4.00065e-09 -3.74869e-09 -3.39933e-09 -3.30932e-09
15090000 240.213 196.454 -267.796 219.036 -6.85709e-09 -9.22734e-09 -3.15271e-09 -1.02678e-09 -1.2807e-09 -2.91333e-09 -2.71069e-09 -2.69089e-09
15100000 239.511 193.53 -262.791 232.673 1.90028e-08 2.19059e-08 9.7804e-09 2.79858e-09 7.90241e-09 7.88269e-09 7.85303e-09 7.82405e-09
15110000 234.488 193.277 -267.218 230.031 2.88986e-09 4.7255e-09 3.39725e-10 1.44582e-09 5.45474e-10 1.79771e-09 1.56019e-09 1.50491e-09
15120000 235.952 197.821 -267.375 224.482 -6.15893e-09 -1.15874e-08 -3.02609e-09 6.46622e-10 -2.19316e-09 -3.08487e-09 -3.26949e-09 -3.27109e-09
15130000 240.143 190.587 -263.788 223.529 -7.78121e-09 -8.70178e-09 -3.49765e-09 -2.2447e-09 -3.25965e-09 -3.03812e-09 -3.226e-09 -3.23734e-09
15140000 241.901 196.885 -262.646 216.734 -4.47087e-09 -3.59385e-09 -1.57176e-09 -1.41064e-09 -1.70987e-09 -7.44796e-10 -1.05006e-09 -1.12202e-09
15150000 236.687 197.885 -274.381 228.397 2.54012e-09 5.63935e-10 2.20679e-10 1.25107e-09 1.19324e-09 2.29068e-10 2.33945e-10 2.30364e-10
15160000 239.636 197.4 -282.513 223.79 5.33177e-10 3.0435e-09 1.49191e-09 -7.86181e-10 -6.82911e-10 1.04145e-09 9.42098e-10 9.03336e-10
15170000 245.666 194.14 -281.274 225.395 -6.00979e-09 -8.30578e-09 -5.05992e-09 -1.57105e-09 -3.14898e-09 -4.23891e-09 -4.15689e-09 -4.09435e-09
15180000 239.567 194.428 -287.696 244.007 8.26569e-09 5.184e-09 3.35705e-09 2.24166e-09 4.292e-09 2.31422e-09 2.27003e-09 2.27866e-09
15190000 239.224 197.991 -297.717 237.869 -3.15813e-10 -1.71096e-09 -6.11034e-10 1.27822e-09 -1.80397e-09 -9.20601e-10 -8.72322e-10 -8.64972e-10
15200000 241.125 192.715 -267.434 226.333 -4.31259e-09 -6.77574e-09 -3.41992e-09 4.98442e-10 -2.30838e-09 -2.48383e-09 -2.54294e-09 -2.54395e-09
15210000 236.217 194.625 -254.126 220.862 3.01923e-09 3.81026e-09 2.20893e-09 7.97448e-11 2.5828e-10 1.03029e-09 1.09625e-09 1.0929e-09
15220000 249.276 195.18 -269.434 226.902 2.40334e-09 3.82095e-09 7.10567e-10 5.37074e-10 1.81334e-09 1.31522e-09 1.44776e-09 1.44831e-09
15230000 240.393 196.324 -275.12 222.534 -2.79939e-09 -4.91988e-09 -1.25454e-09 -8.70592e-10 -1.1108e-09 -1.65481e-09 -1.72339e-09 -1.74692e-09
15240000 236.409 190.492 -276.351 229.39 5.95264e-09 7.87607e-09 2.84755e-09 -8.1511e-11 3.49316e-09 3.02422e-09 2.87175e-09 2.81572e-09
15250000 247.029 196.961 -260.047 226.451 -3.2793e-10 -2.23706e-09 -1.04518e-09 1.03534e-09 4.22527e-11 -9.62668e-10 -7.91339e-10 -7.26143e-10
15260000 242.049 197.224 -268.303 219.813 -3.53116e-09 -3.15055e-09 -6.57225e-11 -5.83954e-10 -1.43797e-09 -3.55052e-10 -4.54563e-10 -5.03331e-10
15270000 240.344 193.988 -258.953 222.61 8.84431e-09 3.74776e-09 3.07988e-09 2.8951e-09 3.64118e-09 2.09896e-09 1.77032e-09 1.67778e-09
15280000 240.725 195.156 -272.39 226.824 -1.14015e-08 -1.06689e-08 -6.82706e-09 -2.05303e-09 -4.42621e-09 -4.16155e-09 -4.18207e-09 -4.18346e-09
15290000 239.817 194.82 -262.991 248.396 2.66569e-09 2.84314e-09 3.75547e-09 8.13231e-10 6.33943e-10 1.63972e-09 1.76526e-09 1.75701e-09
15300000 251.169 196.943 -285.595 237.401 1.50088e-08 1.77917e-08 8.25533e-09 1.56513e-09 7.54779e-09 6.79094e-09 6.75286e-09 6.73899e-09
15310000 235.353 193.894 -277.693 216.085 5.38177e-09 6.12145e-09 2.64624e-09 7.49175e-10 2.10401e-09 2.65843e-09 2.32437e-09 2.24438e-09
15320000 237.489 194.585 -303.941 235.458 -4.55057e-09 -3.30849e-09 -1.73739e-09 -2.47158e-09 -3.53177e-09 -2.38624e-09 -2.26253e-09 -2.22949e-09
15330000 241.269 194.406 -283.901 241.18 -1.53455e-08 -2.0674e-08 -9.15179e-09 -8.95576e-10 -5.4239e-09 -7.34624e-09 -7.13258e-09 -7.0557e-09
15340000 246.365 192.404 -263.733 210.814 6.92989e-09 1.12389e-08 3.94032e-09 2.30101e-09 2.11712e-09 4.68905e-09 4.45341e-09 4.36198e-09
15350000 238.846 187.259 -280.37 221.017 8.55403e-10 4.87645e-09 -1.36954e-10 9.85485e-11 5.34e-11 2.01244e-09 1.65305e-09 1.54031e-09
15360000 238.497 194.567 -255.09 213.049 2.38138e-09 5.30245e-10 1.85216e-09 5.82241e-10 -1.32301e-10 -5.16315e-11 6.67017e-11 9.32067e-11
15370000 246.604 197.746 -284.6 246.168 -6.52244e-09 -9.4475e-09 -3.9746e-09 -1.58932e-09 -4.11015e-09 -3.79963e-09 -4.06358e-09 -4.09247e-09
15380000 242.967 200.65 -278.61 232.657 -3.33055e-09 -5.49229e-09 -1.24926e-09 -2.60336e-10 -1.9067e-09 -1.81e-09 -1.85036e-09 -1.84768e-09
15390000 234.342 195.699 -280.371 223.335 6.83153e-10 -1.48482e-09 -1.07797e-09 2.37432e-09 -7.12801e-10 -5.67068e-10 -5.29788e-10 -5.36256e-10
15400000 240.417 194.766 -278.998 233.67 1.32537e-08 1.74493e-08 7.44327e-09 1.74628e-09 5.6175e-09 6.789e-09 6.58058e-09 6.47445e-09
15410000 241.39 198.511 -274.776 227.305 2.94448e-09 1.86781e-09 -3.72465e-10 3.18597e-09 1.71795e-09 6.36578e-10 9.43341e-10 1.00694e-09
15420000 242.777 191.088 -274.983 239.69 -1.56709e-08 -1.9669e-08 -8.95575e-09 -2.03808e-09 -7.04841e-09 -7.79785e-09 -7.56371e-09 -7.48038e-09
15430000 247.486 195.521 -269.618 232.986 -2.09555e-09 -1.66457e-09 -1.06283e-10 5.5556e-11 -2.58946e-09 -4.87376e-10 -6.69991e-10 -6.73316e-10
15440000 235.789 193.137 -286.919 231.961 6.43283e-09 5.06938e-09 2.08676e-09 1.52955e-09 4.88767e-09 2.45863e-09 2.43023e-09 2.40588e-09
15450000 242.873 192.033 -298.283 232.597 3.96461e-09 4.12197e-09 2.60052e-09 1.53205e-10 7.49263e-10 1.27973e-09 1.25771e-09 1.23956e-09
15460000 246.359 196.94 -278.784 217.052 2.59924e-09 -4.58385e-10 9.09325e-10 8.6098e-10 2.59724e-09 3.52797e-10 3.71414e-10 4.06827e-10
15470000 238.832 196.25 -261.347 213.488 -7.61247e-09 -6.00819e-09 -4.48833e-09 -1.50087e-09 -2.94779e-09 -2.83038e-09 -2.61077e-09 -2.55477e-09
15480000 240.995 198.612 -266.423 222.807 -4.54725e-09 -5.5944e-09 -6.57508e-10 -8.60495e-10 -2.51762e-09 -1.94299e-09 -1.81183e-09 -1.76752e-09
15490000 241.67 196.936 -277.208 229.282 6.5255e-09 7.6177e-09 1.94705e-09 8.48362e-10 3.37411e-09 2.95829e-09 2.65769e-09 2.57554e-09
15500000 231.145 193.045 -255.642 223.457 -1.23295e-09 7.49804e-10 1.57843e-09 1.55784e-10 -1.50801e-09 1.09735e-09 8.68054e-10 8.34872e-10
15510000 242.226 190.928 -261.622 224.649 -1.75346e-10 -8.76301e-10 1.35506e-10 -9.33357e-10 4.18843e-10 -1.5866e-10 -2.35748e-10 -2.94874e-10
15520000 246.243 194.362 -268.88 227.513 4.26826e-09 7.44533e-09 3.21266e-09 1.12522e-09 2.46357e-09 3.05957e-09 3.2367e-09 3.25496e-09
15530000 242.806 194.266 -275.038 228.225 -1.02836e-08 -1.02801e-08 -7.22412e-09 -1.30151e-10 -6.77282e-09 -4.08469e-09 -4.4542e-09 -4.5325e-09
15540000 240.464 198.553 -275.849 223.832 4.51893e-09 3.95433e-09 1.76692e-09 1.2989e-09 3.16596e-09 1.66978e-09 1.77125e-09 1.82164e-09
15550000 237.916 194.305 -267.849 222.476 -2.81777e-09 -1.56932e-09 -9.5969e-10 -2.5942e-09 1.93554e-12 -5.88539e-10 -6.92636e-10 -7.16937e-10
15560000 242.979 192.995 -283.764 218.252 3.74902e-09 6.92374e-09 3.87543e-09 -1.88058e-09 2.55855e-09 2.66359e-09 2.61001e-09 2.60034e-09
15570000 235.087 190.113 -274.447 229.389 4.4167e-09 8.08122e-10 1.66932e-09 1.86617e-09 1.77877e-09 4.65175e-10 5.18804e-10 5.37931e-10
15580000 241.615 192.721 -260.015 224.659 -1.03764e-08 -6.61377e-09 -3.28311e-09 -3.04278e-09 -5.50165e-09 -3.01382e-09 -2.86139e-09 -2.78803e-09
15590000 238.296 190.325 -273.222 218.635 3.52292e-09 3.04928e-09 1.93532e-09 -1.24065e-10 2.04871e-09 1.2799e-09 1.19744e-09 1.17273e-09
15600000 240.258 190.221 -268.747 220.964 -2.77348e-10 -6.62964e-10 -6.05051e-11 4.87116e-10 -9.28598e-10 -7.05366e-10 -4.86319e-10 -4.15858e-10
15610000 237.495 198.689 -272.666 230.078 -3.52136e-09 -4.14244e-09 -1.00211e-09 -4.9299e-10 -1.93977e-09 -1.47351e-09 -1.4448e-09 -1.39485e-09
15620000 251.243 200.654 -277.347 231.985 9.50353e-09 1.21421e-08 4.8073e-09 1.47336e-10 6.29006e-09 4.7332e-09 4.69039e-09 4.66137e-09
15630000 238.659 192.576 -280.53 226.825 5.43242e-09 7.53289e-09 4.38721e-09 6.0958e-10 2.14578e-09 3.20124e-09 3.15514e-09 3.11988e-09
15640000 239.477 195.298 -266.432 226.808 -6.7834e-09 -9.13975e-09 -2.95145e-09 -1.68371e-09 -3.43889e-09 -3.27591e-09 -3.4003e-09 -3.42132e-09
15650000 236.782 195.871 -280.515 227.237 -2.75744e-09 -5.29848e-09 -4.36392e-09 6.08679e-10 -9.35895e-10 -2.27279e-09 -2.37572e-09 -2.37614e-09
15660000 243.811 189.269 -258.869 213.992 7.75757e-09 1.00067e-08 4.6811e-09 1.74676e-09 3.59868e-09 3.90569e-09 4.02986e-09 4.04224e-09
15670000 244.782 196.638 -258.852 226.208 -9.33739e-09 -8.98915e-09 -4.21798e-09 -2.8027e-09 -4.34344e-09 -3.326e-09 -3.53214e-09 -3.5748e-09
15680000 242.192 191.35 -256.206 227.659 8.60646e-09 1.00114e-08 5.92929e-09 4.49282e-10 2.29702e-09 3.54902e-09 3.45362e-09 3.41665e-09
15690000 241.955 192.016 -265.374 232.51 -3.07966e-09 -3.55616e-09 -3.27815e-09 1.82592e-09 -1.07324e-09 -1.01885e-09 -1.05633e-09 -1.01543e-09
15700000 239.075 198.815 -273.81 216.671 1.64848e-08 1.74149e-08 8.58186e-09 4.80955e-09 7.53753e-09 7.52103e-09 7.41131e-09 7.35827e-09
15710000 234.411 192.444 -266.875 221.38 -8.66713e-09 -1.0364e-08 -6.66551e-09 -1.93722e-09 -2.89017e-09 -4.54367e-09 -4.48125e-09 -4.44293e-09
15720000 237.873 200.865 -289.96 215.013 -9.69323e-10 -4.49011e-09 3.13137e-11 -9.95344e-10 -2.84578e-09 -2.24069e-09 -2.34723e-09 -2.3837e-09
15730000 242.293 189.706 -279.236 218.337 -4.18376e-09 -2.71326e-09 -3.65631e-09 3.79559e-10 -5.57508e-10 -1.40714e-09 -1.06204e-09 -9.66587e-10
15740000 240.367 192.28 -264.717 224.866 2.02289e-08 2.25706e-08 1.12989e-08 4.02364e-09 9.02598e-09 8.44881e-09 8.70454e-09 8.76872e-09
15750000 239.318 195.497 -273.701 226.79 -1.30466e-08 -1.3447e-08 -7.99465e-09 -1.40735e-09 -5.8859e-09 -5.77662e-09 -5.48101e-09 -5.38919e-09
15760000 240.646 196.197 -268.355 221.807 -2.04741e-09 -1.379e-09 1.65129e-09 -1.32167e-09 -1.56101e-09 -5.13441e-10 -3.00871e-10 -2.75461e-10
15770000 244.564 194.456 -299.396 232.726 3.47518e-10 1.19126e-09 1.16296e-09 -1.18999e-09 7.59359e-10 1.12235e-09 8.43529e-10 7.0839e-10
15780000 236.993 193.986 -280.982 217.455 -3.15608e-09 -3.99793e-09 -3.72102e-09 2.40987e-10 1.77055e-11 -9.62108e-10 -1.2323e-09 -1.29972e-09
15790000 234.304 195.083 -269.161 223.144 3.81143e-09 6.01983e-09 3.84236e-09 -6.42219e-10 1.10084e-09 1.82782e-09 2.06257e-09 2.07996e-09
15800000 240.872 196.744 -287.631 241.729 -1.14579e-12 9.67093e-10 -5.05141e-10 -5.02848e-10 6.41942e-10 5.31829e-10 3.45515e-10 2.95907e-10
15810000 242.971 199.062 -273.924 231.33 -5.82323e-09 -7.13401e-09 -4.48287e-09 -1.45641e-10 -2.93181e-09 -3.28194e-09 -3.13348e-09 -3.05731e-09
15820000 233.802 193.679 -276.929 211.088 7.76455e-09 7.58394e-09 4.04333e-09 -4.21018e-11 4.2274e-09 2.82322e-09 2.78024e-09 2.7303e-09
15830000 231.91 195.031 -273.908 227.611 -7.99559e-09 -1.18793e-08 -3.74309e-09 -7.45198e-10 -5.55744e-09 -4.98966e-09 -4.81279e-09 -4.74638e-09
15840000 235.312 194.161 -283.922 236.33 8.62728e-09 1.24359e-08 5.25911e-09 1.46612e-09 3.26808e-09 4.61878e-09 4.59882e-09 4.60391e-09
15850000 233.629 197.208 -262.345 215.825 5.22325e-09 4.78409e-09 1.1301e-09 1.66834e-09 4.88249e-09 2.31366e-09 2.3817e-09 2.38743e-09
15860000 244.632 190.302 -260.904 243.13 -1.89492e-10 8.85185e-10 1.40236e-09 -2.61846e-09 -2.31515e-10 5.29168e-10 1.42472e-10 5.97412e-11
15870000 243.614 196.278 -277.037 226.101 1.41673e-08 1.44604e-08 6.54572e-09 3.78912e-09 6.77539e-09 5.51837e-09 5.68133e-09 5.72061e-09
15880000 242.505 194.863 -274.932 230.13 -6.69287e-09 -7.93449e-09 -7.029e-09 1.00377e-09 -3.98888e-09 -2.99948e-09 -3.39271e-09 -3.52958e-09
15890000 241.959 196.697 -267.219 228.101 8.56178e-09 4.27168e-09 4.77319e-09 4.61275e-09 4.7814e-09 2.81579e-09 3.00414e-09 3.13944e-09
15900000 242.475 192.314 -268.472 221.423 -5.69828e-09 -6.13869e-09 -2.12223e-09 -1.84196e-09 -3.10045e-09 -2.0216e-09 -2.29482e-09 -2.36429e-09
15910000 243.044 195.7 -271.092 227.135 1.03963e-08 1.11221e-08 3.14437e-09 2.33849e-09 2.94348e-09 4.20797e-09 3.58292e-09 3.38861e-09
15920000 242.53 197.046 -261.861 238.115 -1.19983e-08 -1.08646e-08 -6.98093e-09 -2.09746e-09 -4.91055e-09 -3.97367e-09 -4.20871e-09 -4.20752e-09
15930000 237.125 191.132 -294.214 234.034 -4.12091e-09 -8.51713e-09 -2.36e-09 -4.87046e-10 -2.58038e-09 -3.1895e-09 -3.23311e-09 -3.24925e-09
15940000 240.459 189.33 -289.746 232.176 3.86224e-09 7.44897e-09 4.28275e-09 -7.67245e-10 8.70162e-10 3.16661e-09 2.89352e-09 2.80651e-09
15950000 241.703 197.149 -288.765 212.377 5.90044e-10 -2.55638e-09 -3.42306e-10 1.39301e-09 1.03858e-10 -1.26088e-09 -9.28705e-10 -8.36288e-10
15960000 239.189 200.015 -271.432 217.325 -2.39827e-09 -1.00371e-10 1.4521e-10 -1.21341e-09 -8.09946e-10 -5.82668e-11 4.52536e-11 8.13479e-11
15970000 231.807 188.648 -277.528 219.785 -9.93136e-09 -1.31253e-08 -4.20234e-09 -6.79715e-10 -4.72193e-09 -4.91832e-09 -4.54519e-09 -4.4523e-09
15980000 236.406 192.949 -280.476 213.154 8.08498e-09 7.39465e-09 4.91729e-10 3.23043e-09 5.01184e-09 2.52513e-09 2.59686e-09 2.63313e-09
15990000 241.708 194.183 -299.961 218.946 6.46626e-09 9.57276e-09 5.98642e-09 -1.06617e-11 1.25768e-09 3.33417e-09 3.45325e-09 3.42547e-09
16000000 235.739 196.027 -280.227 236.404 1.20288e-09 1.56069e-09 -1.86828e-09 8.0898e-10 2.76565e-09 1.17609e-09 8.85547e-10 8.25159e-10
16010000 238.982 195.632 -313.668 213.764 2.38826e-07 2.5374e-07 1.59589e-07 9.63313e-08 1.3728e-07 1.39368e-07 1.37494e-07 1.36995e-07
16020000 244.554 200.129 -302.25 224.662 6.37982e-08 1.0379e-07 5.52998e-08 8.05683e-09 4.7935e-08 5.13911e-08 5.0847e-08 5.07044e-08
16030000 238.346 194.344 -266.895 231.115 1.2047e-09 3.06611e-08 2.18506e-08 -1.59298e-08 6.15232e-09 1.55168e-08 1.47719e-08 1.43636e-08
16040000 235.441 194.451 -275.798 240.095 9.69907e-09 -1.27841e-09 -4.02148e-09 1.10648e-08 3.66558e-09 -2.82944e-11 -2.02219e-10 -9.98151e-11
16050000 245.367 198.927 -274.883 233.628 -8.96755e-09 -4.92315e-09 -3.94086e-09 -5.12572e-09 -3.20212e-09 -1.39724e-09 -2.32881e-09 -2.39007e-09
16060000 246.882 189.442 -286.949 242.597 -9.89247e-11 8.94269e-11 2.98281e-10 4.62491e-10 1.58176e-09 1.03296e-09 9.8479e-10 9.09728e-10
16070000 237.912 192.996 -290.475 236.741 -8.90245e-09 -1.0615e-08 -5.70906e-09 -3.22585e-09 -7.04251e-09 -5.36096e-09 -5.75775e-09 -5.76173e-09
16080000 235.625 193.344 -259.536 237.066 4.40895e-09 4.44681e-09 3.63615e-09 1.17868e-09 4.09936e-09 1.51948e-09 2.3801e-09 2.57033e-09
16090000 237.059 197.072 -261.35 239.324 8.20006e-10 4.74123e-09 3.93992e-09 -1.34715e-09 -2.12863e-09 2.20766e-09 1.81454e-09 1.68151e-09
16100000 241.109 195.729 -254.515 254.164 2.86409e-09 -6.88908e-09 -4.83495e-09 6.66643e-09 -1.2389e-09 -3.38718e-09 -3.22212e-09 -3.15398e-09
16110000 247.849 191.18 -269.637 246.895 7.19126e-09 4.87488e-09 3.91818e-09 2.10495e-09 2.57158e-09 2.40449e-09 2.2259e-09 2.18174e-09
16120000 239.906 191.327 -280.372 230.54 8.19893e-09 9.27623e-09 6.95423e-09 1.19971e-09 4.39037e-09 4.38019e-09 4.48608e-09 4.49758e-09
16130000 234.739 196.819 -260.093 245.864 -1.54063e-08 -2.72514e-09 -1.36788e-10 -9.29571e-09 -6.38443e-09 -8.93819e-10 -9.37379e-10 -9.93394e-10
16140000 237.091 191.257 -253.603 270.583 -1.24467e-08 -4.78088e-09 -4.5657e-09 -4.54089e-09 -5.80896e-09 -2.22866e-09 -2.32746e-09 -2.36118e-09
16150000 237.71 196.642 -268.929 257.496 -4.38126e-09 2.21302e-09 -6.04504e-11 -4.31719e-09 3.55692e-09 1.48317e-09 1.70144e-09 1.79163e-09
16160000 234.399 192.609 -259.45 247.793 -6.98628e-09 2.1241e-09 9.66928e-10 -4.64036e-09 -3.61686e-09 8.73357e-10 7.14546e-10 6.81597e-10
16170000 240.444 197.229 -244.877 263.391 -2.38555e-09 -4.55852e-09 -3.20829e-09 2.49995e-09 -1.98978e-09 -1.72169e-09 -1.68927e-09 -1.65641e-09
16180000 243.216 195.789 -264.61 260.835 6.05201e-10 5.41904e-09 4.24286e-09 -3.38739e-09 1.1136e-09 2.57287e-09 2.36726e-09 2.34461e-09
16190000 230.081 201.12 -271.7 257.039 -2.69602e-09 -9.09687e-09 -4.5664e-09 3.44297e-09 -4.93444e-09 -4.19206e-09 -4.13063e-09 -4.15628e-09
16200000 236.663 191.684 -259.843 262.507 2.73717e-09 6.05577e-09 3.13501e-09 1.16927e-09 1.93601e-09 2.70505e-09 2.92216e-09 3.03722e-09
16210000 240.865 199.364 -257.007 263.073 -8.37027e-10 -2.30945e-09 1.99042e-10 -3.70838e-09 2.17624e-09 -9.47523e-10 -9.50653e-10 -9.40739e-10
16220000 235.153 196.142 -271.327 270.214 3.54373e-09 2.26541e-10 1.2546e-09 1.98685e-09 5.48877e-11 1.50854e-11 -2.88075e-11 -6.9147e-12
16230000 236.494 194.044 -261.792 262.035 1.79605e-09 8.46794e-10 1.19354e-09 -3.03937e-10 8.01489e-10 9.50466e-10 5.08978e-10 4.40257e-10
16240000 232.663 192.41 -260.7 263.067 -2.22499e-10 -2.18869e-09 -2.71507e-09 2.1159e-09 -1.50157e-09 -1.37512e-09 -1.35131e-09 -1.35867e-09
16250000 235.489 194.106 -256.393 271.848 -9.53564e-10 4.16775e-09 2.93129e-09 1.82513e-10 -1.80303e-09 1.96773e-09 2.04314e-09 2.08859e-09
16260000 235.397 195.762 -255.659 269.708 7.29957e-09 -4.30174e-09 -1.77075e-09 5.21474e-09 2.00452e-09 -2.13334e-09 -2.09893e-09 -2.07701e-09
16270000 241.282 193.485 -244.408 256.797 3.89792e-09 8.02486e-09 6.43323e-09 3.62394e-10 1.39913e-09 4.94681e-09 4.60398e-09 4.3745e-09
16280000 243.243 192.175 -260.932 261.059 -2.07458e-09 -9.00067e-09 -4.22342e-09 -2.47265e-11 -2.74781e-09 -4.2988e-09 -4.62887e-09 -4.56994e-09
16290000 236.515 200.107 -273.788 273.75 1.4009e-08 1.09796e-08 4.0524e-09 7.37797e-09 6.50326e-09 5.3928e-09 5.22411e-09 5.10422e-09
16300000 241.162 197.327 -273.661 276.806 -2.38805e-09 -9.75051e-09 -5.85139e-09 1.25026e-09 -3.24966e-09 -5.0177e-09 -5.12391e-09 -5.07097e-09
16310000 244.434 196.298 -268.67 279.089 1.05448e-08 8.57539e-09 5.20791e-09 2.52279e-09 6.10591e-09 4.5579e-09 4.26742e-09 4.13851e-09
16320000 241.988 193.986 -261.358 262.572 -8.82959e-09 -2.89069e-09 -2.9172e-09 -4.99172e-09 -1.46168e-09 -1.28499e-09 -1.22351e-09 -1.18804e-09
16330000 243.902 197.264 -292.569 285.83 -5.14263e-09 -3.05862e-09 -8.80559e-11 -3.41202e-09 -1.57298e-09 -1.81007e-09 -1.31003e-09 -1.22183e-09
16340000 245.134 198.336 -289.171 269.479 -1.20228e-08 -2.616e-09 -1.45968e-09 -7.36601e-09 -3.77275e-09 -1.23185e-09 -1.13127e-09 -1.11096e-09
16350000 239.078 196.515 -278.84 261.2 3.55805e-09 4.32066e-09 2.89915e-09 1.35402e-09 1.74356e-09 2.27317e-09 2.19162e-09 2.24483e-09
16360000 238.256 191.168 -274.14 266.345 1.0472e-08 -7.01301e-09 -9.62036e-10 8.78329e-09 -9.42192e-10 -3.94476e-09 -3.69491e-09 -3.64913e-09
16370000 235.452 197.053 -279.705 262.236 2.86242e-09 5.01455e-10 9.10181e-10 1.9478e-09 8.92323e-10 3.438e-10 4.2688e-10 4.32004e-10
16380000 243.102 197.887 -267.691 286.033 -1.85283e-09 4.67609e-10 3.0713e-09 -3.52544e-09 -9.07061e-10 4.67832e-10 4.46024e-10 3.74618e-10
16390000 239.316 193.689 -271.069 270.53 7.22407e-09 -2.34522e-11 1.43622e-11 3.84345e-09 2.40894e-09 -1.27925e-09 -7.68874e-10 -6.0578e-10
16400000 238.227 191.786 -248.279 265.334 -1.06041e-09 2.4031e-09 7.49133e-10 -6.55748e-10 -6.26964e-10 9.81454e-10 1.0119e-09 9.84656e-10
16410000 244.574 196.556 -277.589 273.828 -7.21664e-09 -1.46706e-09 -3.79484e-10 -3.3465e-09 -2.8009e-09 -5.0686e-10 -2.82933e-10 -3.13419e-10
16420000 236.845 195.24 -290.47 277.756 -3.69336e-09 2.39091e-09 3.18539e-10 -2.82956e-09 -1.79389e-09 4.71081e-10 6.20347e-10 5.74156e-10
16430000 238.609 197.784 -285.832 266.611 4.76133e-10 -6.24811e-10 -2.99079e-10 1.24915e-09 6.88319e-10 9.04805e-11 1.50238e-10 1.55633e-10
16440000 240.095 196.815 -298.351 263.011 6.84284e-09 -1.43299e-09 9.3343e-10 3.11615e-09 3.62249e-09 -3.60489e-10 -2.84504e-10 -2.4975e-10
16450000 242.859 189.711 -279.893 263.821 -1.04929e-08 -2.16256e-09 -3.98647e-09 -5.2517e-09 -3.37664e-09 -1.56564e-09 -1.41224e-09 -1.45248e-09
16460000 238.841 188.305 -275.376 277.168 3.17771e-09 6.49399e-09 4.25325e-09 1.22337e-09 -3.53308e-10 2.80457e-09 2.7609e-09 2.80101e-09
16470000 234.365 204.014 -277.119 275.246 -5.62409e-09 -5.11363e-09 -2.47778e-09 4.03398e-10 -5.3902e-09 -1.98266e-09 -2.15264e-09 -2.21789e-09
16480000 241.908 196.522 -279.244 273.394 -9.41185e-10 -3.45293e-09 -1.71209e-09 -1.22334e-09 1.38739e-09 -1.41656e-09 -1.35228e-09 -1.36573e-09
